id,average,rank,latitude,longitude,elevation,state,name,total19,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,City,State,County,Zip,Country,Source
US1COLR0509,4369.2,888,40.3926,-105.1587,1562.1,CO,"LOV 4.0 W",4632,40.392589,-105.15908,1,rooftop,5507,"Bitterbush Way",Loveland,CO,"Larimer County",80537,US,"Larimer County"
USS0008S01S,4364.9,889,33.74,-108.95,2438.4,NM,"Frisco Divide",4881,33.74,-108.95,0.09,nearest_place,,,Luna,NM,"Catron County",87824,US,"TIGER/Line® dataset from the US Census Bureau"
US1WYLM0036,4363,890,41.1449,-104.7547,1825.1,WY,"CHEYENNE 2.0 E",4727,41.144684,-104.754875,1,rooftop,4604,"Saddleback Dr",Cheyenne,WY,"Laramie County",82001,US,Laramie
US1CASM0006,4340.6,891,37.5488,-122.2587,2.1,CA,"FOSTER CITY 1.3 SW",5240,37.548854,-122.258811,1,rooftop,351,"Mainsail Ct","San Mateo",CA,"San Mateo County",94404,US,"San Mateo County"
USW00022521,4308,892,21.3239,-157.9294,2.1,HI,"HONOLULU INTL AP",4233,21.318726,-157.926582,0.94,nearest_street,1,"Lagoon Dr",Honolulu,HI,"Honolulu County",96819,US,"TIGER/Line® dataset from the US Census Bureau"
USC00481676,4294,893,41.1517,-104.8061,1865.1,WY,"CHEYENNE WFO",4666,41.151807,-104.805658,1,rooftop,1301,"Airport Pkwy",Cheyenne,WY,"Laramie County",82001,US,Laramie
USW00024157,4281.9,894,47.6217,-117.5281,717.2,WA,"SPOKANE INTL AP",3935,47.621696,-117.523064,0.95,nearest_street,3638,"S Davison Blvd",Spokane,WA,"Spokane County",99224,US,"TIGER/Line® dataset from the US Census Bureau"
USW00024028,4277.9,895,41.8706,-103.5931,1202.4,NE,"SCOTTSBLUFF HEILIG AP",4971,41.869229,-103.593511,0.97,nearest_street,250832,"Apron Dr",Scottsbluff,NE,"Scotts Bluff County",69361,US,"TIGER/Line® dataset from the US Census Bureau"
USS0006L06S,4273.4,896,38.16,-106.6,3054.1,CO,"Cochetopa Pass",4986,38.16,-106.6,0.04,nearest_place,,,Saguache,CO,"Saguache County",81149,US,"TIGER/Line® dataset from the US Census Bureau"
US1TXMDL006,4253.3,897,32.0063,-102.1463,868.4,TX,"MIDLAND 3.0 WSW",4516,32.006335,-102.146382,1,rooftop,2310,"Regal Pl",Midland,TX,"Midland County",79707,US,Midland
USW00023051,4251.5,898,36.4486,-103.1539,1511.8,NM,"CLAYTON MUNI AIR PK",3427,36.452832,-103.147057,0.93,nearest_street,900,"Curren St",Clayton,NM,"Union County",88415,US,"TIGER/Line® dataset from the US Census Bureau"
USC00459376,4194.7,899,48.4742,-120.1886,533.1,WA,"WINTHROP 1 WSW",3102,48.473746,-120.189803,0.99,rooftop,453B,"Twin Lakes Rd",Winthrop,WA,"Okanogan County",98862,US,Okanogan
USC00241938,4182,900,45.6444,-109.2675,1097.9,MT,COLUMBUS,5745,45.644492,-109.267271,1,rooftop,415,"Stillwater Dr",Columbus,MT,"Stillwater County",59019,US,"Montana State Library"
USC00058781,4164.4,901,37.6303,-104.7956,1920.2,CO,"WALSENBURG 1 NW",4120,37.629857,-104.795605,0.98,nearest_street,1068,"Arizona St",Walsenburg,CO,"Huerfano County",81089,US,"TIGER/Line® dataset from the US Census Bureau"
USC00418964,4153.3,902,36.3786,-103.0244,1433.8,TX,TEXLINE,4452,36.378486,-103.024602,1,rooftop,214,"2nd St",Texline,TX,"Dallam County",79087,US,Dallam
USC00054546,4136.2,903,37.115,-103.2986,1602.3,CO,"KIM 10SSE",4073,37.116765,-103.299021,0.96,nearest_street,101998,"Co Rd 18 2",Kim,CO,"Las Animas County",81049,US,"TIGER/Line® dataset from the US Census Bureau"
USW00024029,4134.5,904,44.7694,-106.9689,1202.4,WY,"SHERIDAN CO AP",4589,44.771659,-106.96628,0.96,nearest_street,769,"W Brundage Ln",Sheridan,WY,"Sheridan County",82801,US,"TIGER/Line® dataset from the US Census Bureau"
USW00024018,4124.8,905,41.1519,-104.8061,1867.8,WY,CHEYENNE,4585,41.151807,-104.805658,1,rooftop,1301,"Airport Pkwy",Cheyenne,WY,"Laramie County",82001,US,Laramie
USC00055236,4121.8,906,40.435,-105.085,1548.4,CO,"LOVELAND 2N",3840,40.435026,-105.085154,1,rooftop,4050,"Niobe Ct",Loveland,CO,"Larimer County",80538,US,"Larimer County"
USW00024033,4066.1,907,45.8069,-108.5422,1091.5,MT,"BILLINGS LOGAN INTL AP",4862,45.80339,-108.541115,0.95,nearest_street,1949,"Terminal Cir",Billings,MT,"Yellowstone County",59105,US,"TIGER/Line® dataset from the US Census Bureau"
USW00023254,4052.8,908,37.9917,-122.055,5.5,CA,"CONCORD BUCHANAN FLD",5125,37.994033,-122.051623,0.95,nearest_street,1849,"Solano Way",Concord,CA,"Contra Costa County",94520,US,"TIGER/Line® dataset from the US Census Bureau"
USS0021G04S,4047.4,909,42.21,-121.13,1490.5,OR,"Gerber Reservoir",4581,42.21,-121.13,0.06,nearest_place,,,Lorella,OR,"Klamath County",97623,US,"TIGER/Line® dataset from the US Census Bureau"
USW00094055,3998.2,910,46.3583,-104.25,905.6,MT,"BAKER MUNI AP",5425,46.362223,-104.250817,0.95,nearest_street,201,Pleisner,Baker,MT,"Fallon County",59313,US,"TIGER/Line® dataset from the US Census Bureau"
USW00024127,3992.5,911,40.7781,-111.9694,1287.8,UT,"SALT LAKE CITY INTL AP",5112,40.780183,-111.977538,0.93,nearest_street,3500,"W 510 N","Salt Lake City",UT,"Salt Lake County",84116,US,"TIGER/Line® dataset from the US Census Bureau"
USW00093037,3948.9,912,38.81,-104.6883,1884,CO,"COLORADO SPRINGS MUNI AP",2994,38.821376,-104.698501,0.9,nearest_street,733,"Mitchell St","Colorado Springs",CO,"El Paso County",80916,US,"TIGER/Line® dataset from the US Census Bureau"
USW00023062,3935.9,913,39.7633,-104.8694,1611.2,CO,DENVER-STAPLETON,3219,39.763383,-104.869361,1,rooftop,3269,"N Florence Way",Denver,CO,"Denver County",80238,US,Denver
USW00094008,3932.8,914,48.2138,-106.6213,696.5,MT,"GLASGOW INTL AP",4513,48.204755,-106.614428,0.92,nearest_street,89,"Airport Rd",Glasgow,MT,"Valley County",59230,US,"TIGER/Line® dataset from the US Census Bureau"
US1AZCH0017,3929,915,31.549,-110.2776,1391.7,AZ,"SIERRA VISTA 1.3 E",4243,31.549845,-110.278402,0.98,rooftop,457,"S Coronado Dr","Sierra Vista",AZ,"Cochise County",85635,US,Cochise
US1CASD0012,3887.3,916,32.9956,-117.0044,367.6,CA,"POWAY 3.2NE",6488,32.995082,-117.003881,0.99,rooftop,15059,"Eastvale Rd",Poway,CA,"San Diego County",92064,US,"San Diego Geographic Information Source - JPA"
USS0009S04S,3883.8,917,33.9,-109.16,2590.8,AZ,Nutrioso,4228,33.90558,-109.166383,0.93,nearest_street,99,"Co Rd N 2154",McNary,AZ,"Apache County",85930,US,"TIGER/Line® dataset from the US Census Bureau"
USS0010J06S,3868,918,40.98,-110.85,2438.4,UT,"Burts Miller Ranch",3719,40.98,-110.85,0.05,nearest_place,,,Evanston,WY,,82930,US,"TIGER/Line® dataset from the US Census Bureau"
USW00023190,3812.9,919,34.4258,-119.8425,2.7,CA,"SANTA BARBARA MUNI AP",6127,34.430278,-119.844454,0.94,nearest_street,1500,"Cook Pl",Goleta,CA,"Santa Barbara County",93117,US,"TIGER/Line® dataset from the US Census Bureau"
USC00488858,3801.8,920,43.8111,-107.3653,1426.5,WY,"TENSLEEP 16SSE",4700,43.8111,-107.3653,0.03,nearest_place,,,"Ten Sleep",WY,"Washakie County",82442,US,"TIGER/Line® dataset from the US Census Bureau"
USC00040029,3775.2,921,41.1936,-120.9447,1278.6,CA,"ADIN RS",4803,41.194144,-120.944654,0.99,rooftop,406,"S Main St",Adin,CA,"Modoc County",96006,US,"Modoc County"
US1COLR0662,3753.9,922,40.3922,-105.0539,1513,CO,"LOVELAND 2.0 SSE",3215,40.392171,-105.053777,1,rooftop,131,"Cardinal Ave",Loveland,CO,"Larimer County",80537,US,"City of Loveland"
USC00051743,3703.6,923,39.2367,-107.9797,1831.5,CO,"COLLBRAN 1WSW",3573,39.237509,-107.979735,0.99,rooftop,57482,"Hwy 330",Collbran,CO,"Mesa County",81624,US,"Mesa County"
USW00003017,3626.3,924,39.8328,-104.6575,1650.2,CO,"DENVER INTL AP",3947,39.8284,-104.658314,0.94,nearest_street,7269,"Allium St",Denver,CO,"Denver County",80249,US,"TIGER/Line® dataset from the US Census Bureau"
USW00024153,3610.9,925,46.9208,-114.0925,972.9,MT,"MISSOULA INTL AP",3851,46.924884,-114.088543,1,nearest_street,5590,"I- 90 Bus",Missoula,MT,"Missoula County",59808,US,"TIGER/Line® dataset from the US Census Bureau"
US1IDBV0006,3610.6,926,43.6176,-111.884,1487.4,ID,"IDAHO FALLS 11.7 NE",3738,43.617438,-111.883635,1,rooftop,13480,"N 75th E","Idaho Falls",ID,"Bonneville County",83401,US,Bonneville
US1UTML0001,3574.8,927,39.3723,-112.3339,1565.1,UT,"OAK CITY 0.3 SSE",4425,39.372433,-112.334053,1,rooftop,70,"E 100 S","Oak City",UT,"Millard County",84649,US,"Utah AGRC (and individual UT counties)"
USC00044997,3552.6,928,37.6922,-121.7692,146.3,CA,LIVERMORE,4470,37.692115,-121.769111,1,rooftop,2492,"Harewood Dr",Livermore,CA,"Alameda County",94551,US,"Alameda County"
USW00023023,3509.4,929,31.9433,-102.1889,874.2,TX,"MIDLAND ODESSA",3630,31.942486,-102.189433,0.99,rooftop,2500,"Challenger Dr",Midland,TX,"Midland County",79706,US,Midland
US1NMGR0027,3496.1,930,33.023,-108.5441,1427.1,NM,"CLIFF 5.7 NE",3693,33.023337,-108.544784,0.98,nearest_street,519,"State Hwy 293",Cliff,NM,"Grant County",88028,US,"TIGER/Line® dataset from the US Census Bureau"
US1COBO0143,3484.3,931,40.2001,-105.1087,1538.9,CO,"LONGMONT 2.1 N",4174,40.200176,-105.108858,1,rooftop,2317,"Squires Ct",Longmont,CO,"Boulder County",80501,US,Boulder
USW00024037,3453.4,932,46.4267,-105.8825,799.8,MT,"MILES CITY F WILEY FLD",3718,46.4267,-105.8825,0.11,nearest_place,,,"Miles City",MT,"Custer County",59301,US,"TIGER/Line® dataset from the US Census Bureau"
USW00023237,3423.8,933,37.8892,-121.2258,7.9,CA,"STOCKTON METRO AP",4331,37.890619,-121.220042,0.94,nearest_street,7692,"Kingsley Rd",Stockton,CA,"San Joaquin County",95215,US,"TIGER/Line® dataset from the US Census Bureau"
US1CALA0001,3421.7,934,34.1689,-118.2947,155.8,CA,"GLENDALE 2.4 WSW",6430,34.168807,-118.294642,1,rooftop,1740,"Standard Ave",Glendale,CA,"Los Angeles County",91201,US,"Los Angeles County"
USW00026411,3396.9,935,64.8039,-147.8761,131.7,AK,"FAIRBANKS INTL AP",4176,64.812297,-147.881525,0.92,nearest_street,5367,"Airport Industrial Rd",Fairbanks,AK,"Fairbanks North Star Borough",99709,US,"TIGER/Line® dataset from the US Census Bureau"
USW00024149,3379.9,936,46.3747,-117.0156,437.7,ID,"LEWISTON NEZ PERCE CO AP",3411,46.377985,-117.019738,0.95,nearest_street,489,"Oconner Rd",Lewiston,ID,"Nez Perce County",83501,US,"TIGER/Line® dataset from the US Census Bureau"
USW00094012,3373.7,937,48.5428,-109.7633,787.9,MT,"HAVRE CITY CO AP",3142,48.546641,-109.763429,0.95,nearest_street,5122,"9th St W",Havre,MT,"Hill County",59501,US,"TIGER/Line® dataset from the US Census Bureau"
US1CARV0008,3355.8,938,33.7307,-117.4276,427.9,CA,"CORONA 12.8 SE",5710,33.730591,-117.427645,1,rooftop,13342,"Cloudburst Dr",Corona,CA,"Riverside County",92883,US,Riverside
USW00024089,3349.4,939,42.8975,-106.4636,1627,WY,"CASPER NATRONA CO AP",3687,42.897923,-106.463511,0.99,rooftop,8410,"Fuller St",Casper,WY,"Natrona County",82604,US,Natrona
US1AZPM0111,3343.7,940,32.139,-110.7674,886.1,AZ,"TUCSON 10.5 ESE",4223,32.139042,-110.767383,1,rooftop,10544,"E Malta St",Tucson,AZ,"Pima County",85747,US,Pima
USC00051294,3330.4,941,38.46,-105.2256,1639.2,CO,"CANON CITY",3219,38.459641,-105.225481,0.99,rooftop,1615,"Central Ave","Canon City",CO,"Fremont County",81212,US,Fremont
USW00024155,3330.4,942,45.6906,-118.8528,461.8,OR,PENDLETON,3145,45.689279,-118.85177,0.97,nearest_street,2042,"NW 56th St",Pendleton,OR,"Umatilla County",97801,US,"TIGER/Line® dataset from the US Census Bureau"
USC00054254,3313.9,943,37.0856,-107.5333,1995.8,CO,"IGNACIO 6ESE",3659,37.085437,-107.533056,1,rooftop,6698,"Hwy 151",Ignacio,CO,"La Plata County",81137,US,"La Plata"
USW00093026,3249.6,944,31.4583,-109.6061,1251.2,AZ,"DOUGLAS BISBEE INL AP",4137,31.451719,-109.606722,0.93,nearest_street,3300,"W Double Adobe Rd",McNeal,AZ,"Cochise County",85617,US,"TIGER/Line® dataset from the US Census Bureau"
USW00023293,3213.1,945,37.3592,-121.9239,15.5,CA,"SAN JOSE",4092,37.358351,-121.922557,0.98,rooftop,1659,"Airport Bl","San Jose",CA,"Santa Clara County",95110,US,"City of San Jose"
USC00057033,3202.5,946,39.5572,-107.7261,1667,CO,"RIFLE 3ENE",3654,39.556327,-107.72588,0.99,rooftop,868,"223 County Rd",Rifle,CO,"Garfield County",81650,US,Garfield
USC00051964,3151.4,947,37.9806,-105.6897,2439.6,CO,"CRESTONE 2 SE",3073,37.980204,-105.690195,0.98,nearest_street,170,"Cam Baca Grande",Crestone,CO,"Saguache County",81131,US,"TIGER/Line® dataset from the US Census Bureau"
USW00024131,3112.9,948,43.5667,-116.2406,857.7,ID,"BOISE AIR TERMINAL",3702,43.565017,-116.244409,0.95,nearest_street,4167,"S Orchard St",Boise,ID,"Ada County",83705,US,"TIGER/Line® dataset from the US Census Bureau"
USW00023233,3060.9,949,36.6636,-121.6081,22.6,CA,"SALINAS MUNICIPAL AP",3622,36.665587,-121.612159,0.95,nearest_street,1,"Mortensen Ave",Salinas,CA,"Monterey County",93905,US,"TIGER/Line® dataset from the US Census Bureau"
USW00093134,3050.2,950,34.0511,-118.2353,70.1,CA,"LOS ANGELES DWTN USC CAMPUS",5476,34.050594,-118.235311,0.99,rooftop,501,"E Temple St","Los Angeles",CA,"Los Angeles County",90012,US,"Los Angeles County"
USC00422592,3049.6,951,37.7686,-111.5978,1770.9,UT,ESCALANTE,3283,37.768502,-111.598166,1,rooftop,125,"S 100 E",Escalante,UT,"Garfield County",84726,US,"Utah AGRC (and individual UT counties)"
USW00026616,3049.5,952,66.8667,-162.6333,9.1,AK,"KOTZEBUE RALPH WEIN AP",3495,66.8667,-162.6333,0.02,nearest_place,,,Kotzebue,AK,"Northwest Arctic Borough",99752,US,"TIGER/Line® dataset from the US Census Bureau"
USW00024156,3037.7,953,42.9203,-112.5711,1364.9,ID,"POCATELLO RGNL AP",3155,42.929582,-112.56976,0.92,nearest_street,1300,"Airport Boundary",Pocatello,ID,"Power County",83204,US,"TIGER/Line® dataset from the US Census Bureau"
USW00023273,3001.8,954,34.8994,-120.4486,73.8,CA,"SANTA MARIA PUBLIC AP",4346,34.899798,-120.448895,0.98,nearest_street,3272,"Lightning St","Santa Maria",CA,"Santa Barbara County",93455,US,"TIGER/Line® dataset from the US Census Bureau"
USW00023009,2930.6,955,33.3075,-104.5083,1112.2,NM,"ROSWELL IND AIR PK",2881,33.311586,-104.513865,0.93,nearest_street,117,"E Earl Cummings Loop",Roswell,NM,"Chaves County",88203,US,"TIGER/Line® dataset from the US Census Bureau"
USW00023129,2883.5,956,33.8117,-118.1464,9.4,CA,"LONG BEACH DAUGHERTY FLD",5468,33.810792,-118.147602,0.98,rooftop,3609,"E Spring St","Long Beach",CA,"Los Angeles County",90806,US,"City of Long Beach"
USW00023160,2874.7,957,32.1314,-110.9553,776.9,AZ,"TUCSON INTL AP",3465,32.131827,-110.95522,0.98,nearest_street,1456,"E Super Sabre Dr",Tucson,AZ,"Pima County",85706,US,"TIGER/Line® dataset from the US Census Bureau"
USW00093058,2869.2,958,38.29,-104.4983,1438.7,CO,"PUEBLO MEM AP",3336,38.283383,-104.495352,0.93,nearest_street,31111,"Bryan Cir",Pueblo,CO,"Pueblo County",81001,US,"TIGER/Line® dataset from the US Census Bureau"
USC00262570,2850.6,959,40.8603,-115.7425,1595.6,NV,"ELKO NWS OFFICE",4001,40.856344,-115.743113,1,nearest_street,,"I 80",Elko,NV,"Elko County",89801,US,"TIGER/Line® dataset from the US Census Bureau"
USW00093209,2813.3,960,35.6697,-120.6283,246.9,CA,"PASO ROBLES MUNI AP",4397,35.664401,-120.6303,0.94,nearest_street,4332,"Cloud Way","Paso Robles",CA,"San Luis Obispo County",93446,US,"TIGER/Line® dataset from the US Census Bureau"
USC00042805,2792.8,961,33.6861,-117.3458,386.5,CA,ELSINORE,4829,33.686038,-117.347191,0.98,rooftop,18000,"Strickland Ave","Lake Elsinore",CA,"Riverside County",92530,US,Riverside
USC00487105,2791.5,962,42.4717,-106.8528,1805.3,WY,"PATHFINDER DAM",3364,42.471953,-106.852329,0.99,rooftop,27600,"Pathfinder Rd",Casper,WY,"Natrona County",82604,US,Natrona
USW00024137,2735.8,963,48.6033,-112.3753,1169.8,MT,"CUT BANK MUNI AP",2793,48.6033,-112.3753,0.16,nearest_place,,,"Cut Bank",MT,"Glacier County",59427,US,"TIGER/Line® dataset from the US Census Bureau"
US1NVWH0011,2730.8,964,39.5084,-119.8442,1393.9,NV,"RENO 2.4 SSW",3694,39.508424,-119.844173,1,rooftop,1000,"Lyman Ave",Reno,NV,"Washoe County",89509,US,Washoe
USW00094185,2697.6,965,43.595,-118.9564,1261.9,OR,"BURNS MUNI AP",3741,43.585346,-118.957748,0.92,nearest_street,32866,"Airport Rd",Burns,OR,"Harney County",97720,US,"TIGER/Line® dataset from the US Census Bureau"
US1NVWH0002,2689.4,966,39.5573,-119.8144,1494.1,NV,"RENO 1.4 NNE",3653,39.557352,-119.814255,1,rooftop,912,"University Ridge Dr",Reno,NV,"Washoe County",89512,US,Washoe
USW00023174,2688.7,967,33.9381,-118.3889,29.6,CA,"LOS ANGELES INTL AP",4757,33.931443,-118.390129,1,nearest_street,,"I 105","Los Angeles",CA,"Los Angeles County",90045,US,"TIGER/Line® dataset from the US Census Bureau"
USW00024121,2687.1,968,40.8289,-115.7886,1533.1,NV,"ELKO RGNL AP",3759,40.830006,-115.784369,0.95,nearest_street,926,"Terminal Way",Elko,NV,"Elko County",89801,US,"TIGER/Line® dataset from the US Census Bureau"
USW00093193,2664.2,969,36.78,-119.7194,101.5,CA,"FRESNO YOSEMITE INTL AP",3154,36.780402,-119.717674,0.98,rooftop,3245,"N Air Cargo Ln",Fresno,CA,"Fresno County",93727,US,"Fresno County"
USC00487760,2659.6,970,43.0306,-108.3744,1510.3,WY,RIVERTON,2857,43.030538,-108.374511,1,rooftop,1308,"E Pershing Ave",Riverton,WY,"Fremont County",82501,US,Fremont
US1NMBR0034,2542.7,971,35.1278,-106.5437,1676.1,NM,"ALBUQUERQUE 4.6 E",3027,35.127838,-106.54383,1,rooftop,3809,"General Somervell St NE",Albuquerque,NM,"Bernalillo County",87111,US,Albuquerque
USW00003170,2503.4,972,39.6014,-116.0056,1809.3,NV,"EUREKA AIRPORT",3477,39.589003,-116.007,0.91,nearest_street,550,"3rd St",Eureka,NV,"Eureka County",89316,US,"TIGER/Line® dataset from the US Census Bureau"
USW00023188,2449.5,973,32.7336,-117.1831,4.6,CA,"SAN DIEGO LINDBERGH FLD",3886,32.736489,-117.178815,0.94,nearest_street,,"Pacific Hwy","San Diego",CA,"San Diego County",92101,US,"TIGER/Line® dataset from the US Census Bureau"
USW00024138,2443.3,974,45.2575,-112.5545,1585,MT,"DILLON AP",2247,45.251695,-112.555847,0.94,nearest_street,2433,"Airport Rd",Dillon,MT,"Beaverhead County",59725,US,"TIGER/Line® dataset from the US Census Bureau"
USC00029464,2442,975,33.7775,-112.5231,513,AZ,"WITTMANN 1SE",3727,33.777451,-112.523138,1,rooftop,21414,"W Wildflower Dr",Wittmann,AZ,"Maricopa County",85361,US,Maricopa
US1NMBR0148,2441.4,976,35.0944,-106.6123,1572.8,NM,"ALBUQUERQUE 1.7 SSE",2805,35.094473,-106.612215,1,rooftop,2908,"Constitution Ave NE",Albuquerque,NM,"Bernalillo County",87106,US,Albuquerque
USC00290231,2351.6,977,35.0217,-106.6939,1510.3,NM,"ALBUQUERQUE VALLEY",2166,35.021483,-106.693424,0.99,rooftop,3619,"Camino Alameda SW",Albuquerque,NM,"Bernalillo County",87105,US,Albuquerque
USC00297477,2341.1,978,35.2836,-106.6194,1594.1,NM,"RIO RANCHO #1",2601,35.283536,-106.619464,1,rooftop,5671,"Carson Rd NE","Rio Rancho",NM,"Sandoval County",87144,US,Statewide
USW00023066,2328.3,979,39.1342,-108.54,1480.7,CO,"GRAND JUNCTION WALKER FLD",2183,39.129584,-108.539312,0.94,nearest_street,2700,"Landingview Ln","Grand Junction",CO,"Mesa County",81506,US,"TIGER/Line® dataset from the US Census Bureau"
USW00024128,2294.2,980,40.9017,-117.8081,1309.4,NV,"WINNEMUCCA MUNI AP",2585,40.9044,-117.809535,0.96,nearest_street,5598,"Jays Rd",Winnemucca,NV,"Humboldt County",89445,US,"TIGER/Line® dataset from the US Census Bureau"
US1NMDA0116,2286.7,981,32.2718,-106.7668,1178.1,NM,"MESILLA 2.3 E",2142,32.271802,-106.766857,1,rooftop,3640,"Linden Ave","Las Cruces",NM,"Doña Ana County",88005,US,"Dona Ana 2"
USC00052184,2237.9,982,37.6911,-106.3078,2391.2,CO,"DEL NORTE 3ENE",3105,37.690272,-106.307715,0.98,nearest_street,9062,"W Co Rd 7 N","Monte Vista",CO,"Rio Grande County",81144,US,"TIGER/Line® dataset from the US Census Bureau"
USW00023044,2138,983,31.8111,-106.3758,1194.2,TX,"EL PASO INTL AP",2058,31.816123,-106.383555,0.92,nearest_street,73,"Spur Dr","El Paso",TX,"El Paso County",79906,US,"TIGER/Line® dataset from the US Census Bureau"
USW00024243,2115.1,984,46.5683,-120.5428,324.3,WA,"YAKIMA AIR TERMINAL",2172,46.569053,-120.543254,0.99,rooftop,2106,"W Washington Ave",Yakima,WA,"Yakima County",98902,US,Yakima
USC00483396,2085.5,985,41.9861,-110.0611,1976.6,WY,"FONTENELLE DAM",2153,41.986123,-110.060657,1,rooftop,39,"Maverick Rd",Kemmerer,WY,"Lincoln County",83101,US,Lincoln
USC00483031,2060.1,986,44.4972,-108.3906,1355.8,WY,EMBLEM,2906,44.49586,-108.391581,0.97,nearest_street,3407,"Co Rd 10",Greybull,WY,"Big Horn County",82426,US,"TIGER/Line® dataset from the US Census Bureau"
USW00023185,2053.4,987,39.4839,-119.7711,1344.2,NV,"RENO TAHOE INTL AP",2836,39.483195,-119.773515,0.96,nearest_street,3600,"Pamela Ave",Reno,NV,"Washoe County",89502,US,"TIGER/Line® dataset from the US Census Bureau"
USW00023050,2051.7,988,35.0419,-106.6156,1618.5,NM,"ALBUQUERQUE INTL AP",2231,35.037329,-106.620531,0.94,nearest_street,2749,"Clark Carr Rd SE",Albuquerque,NM,"Bernalillo County",87106,US,"TIGER/Line® dataset from the US Census Bureau"
USC00027187,2033.4,989,32.8117,-111.6314,455.7,AZ,"ROBSON RCH",2864,32.811604,-111.63125,1,rooftop,5345,"N Cordes Dr",Eloy,AZ,"Pinal County",85131,US,Pinal
USC00297481,2006.1,990,35.2522,-106.6347,1612.4,NM,"RIO RANCHO #2",2098,35.252368,-106.634944,1,rooftop,210,"Villa Verde Dr SE","Rio Rancho",NM,"Sandoval County",87124,US,Statewide
USW00023194,1892.7,991,35.0281,-110.7208,1489.3,AZ,"WINSLOW MUNI AP",1774,35.028184,-110.71984,0.99,rooftop,1620,"Coopertown Rd - Winslow 86047",Winslow,AZ,"Navajo County",86047,US,Statewide
USW00023183,1739.9,992,33.4278,-112.0039,337.4,AZ,"PHOENIX SKY HARBOR INTL AP",1511,33.425719,-112.008825,0.94,nearest_street,3252,"E Old Tower Rd",Phoenix,AZ,"Maricopa County",85034,US,"TIGER/Line® dataset from the US Census Bureau"
USW00023155,1514.6,993,35.4344,-119.0542,149,CA,"BAKERSFIELD AP",2320,35.434177,-119.052273,0.97,nearest_street,1349,"Boughton Dr",Bakersfield,CA,"Kern County",93308,US,"TIGER/Line® dataset from the US Census Bureau"
